订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
13341,69.0,69.0,上海,2020-02-26 17:04:03,2020-02-26 17:04:32,0.0
13342,43.0,43.0,浙江省,2020-02-26 17:03:25,2020-02-26 17:03:31,0.0
13343,85.0,85.0,浙江省,2020-02-26 17:03:00,2020-02-26 20:01:02,0.0
13344,128.0,0.0,浙江省,2020-02-26 17:02:43,2020-02-26 17:02:46,128.0
13345,37.0,0.0,北京,2020-02-26 17:01:48,2020-02-26 17:01:51,37.0
13346,69.0,69.0,浙江省,2020-02-26 17:01:28,2020-02-26 17:01:57,0.0
13347,37.0,37.0,江苏省,2020-02-26 17:00:55,2020-02-26 17:01:09,0.0
13348,38.0,38.0,四川省,2020-02-26 17:00:49,2020-02-26 17:01:40,0.0
13349,69.0,69.0,山东省,2020-02-26 17:00:45,2020-02-26 17:00:53,0.0
13350,238.0,238.0,江苏省,2020-02-26 16:59:48,2020-02-26 16:59:53,0.0
13351,37.0,0.0,北京,2020-02-26 16:59:47,2020-02-26 16:59:52,37.0
13352,69.0,69.0,湖南省,2020-02-26 16:59:31,2020-02-26 16:59:38,0.0
13353,69.0,69.0,山东省,2020-02-26 16:59:16,2020-02-26 16:59:22,0.0
13354,200.0,200.0,北京,2020-02-26 16:58:46,2020-02-26 16:58:55,0.0
13355,21.0,0.0,云南省,2020-02-26 16:58:09,,0.0
13356,53.0,53.0,河南省,2020-02-26 16:58:06,2020-02-26 16:58:10,0.0
13357,69.0,0.0,重庆,2020-02-26 16:57:39,2020-02-26 16:57:46,69.0
13358,104.0,72.0,浙江省,2020-02-26 16:57:07,2020-02-26 16:57:27,32.0
13359,59.0,59.0,河北省,2020-02-26 16:56:50,2020-02-26 16:56:54,0.0
13360,198.0,166.0,江苏省,2020-02-26 16:56:10,2020-02-26 16:56:13,32.0
13361,45.0,0.0,浙江省,2020-02-26 16:55:09,2020-02-26 16:55:15,45.0
13362,119.0,119.0,北京,2020-02-26 16:55:04,2020-02-26 16:55:19,0.0
13363,101.0,101.0,辽宁省,2020-02-26 16:54:32,2020-02-26 16:54:37,0.0
13364,37.0,0.0,河南省,2020-02-26 16:54:03,2020-02-26 16:54:44,37.0
13365,119.0,119.0,上海,2020-02-26 16:53:56,2020-02-26 16:54:04,0.0
13366,37.0,37.0,天津,2020-02-26 16:52:15,2020-02-26 18:11:15,0.0
13367,85.0,0.0,湖南省,2020-02-26 16:51:59,2020-02-26 16:52:05,85.0
13368,21.0,0.0,江苏省,2020-02-26 16:51:33,,0.0
13369,160.0,160.0,贵州省,2020-02-26 16:50:47,2020-02-26 16:50:55,0.0
13370,37.0,37.0,北京,2020-02-26 16:50:20,2020-02-26 16:50:24,0.0
13371,69.0,69.0,陕西省,2020-02-26 16:49:49,2020-02-26 16:50:04,0.0
13372,53.0,53.0,广东省,2020-02-26 16:47:18,2020-02-26 16:47:33,0.0
13373,45.0,0.0,浙江省,2020-02-26 16:47:08,2020-02-26 16:47:31,45.0
13374,85.0,85.0,河南省,2020-02-26 16:47:05,2020-02-26 16:47:14,0.0
13375,135.0,135.0,广东省,2020-02-26 16:46:45,2020-02-26 16:46:50,0.0
13376,112.0,0.0,江苏省,2020-02-26 16:46:33,2020-02-26 16:46:38,112.0
13377,43.0,43.0,广东省,2020-02-26 16:46:30,2020-02-26 16:46:44,0.0
13378,37.0,37.0,云南省,2020-02-26 16:46:11,2020-02-26 16:46:20,0.0
13379,160.0,128.0,河北省,2020-02-26 16:45:48,2020-02-26 16:47:01,32.0
13380,69.0,69.0,北京,2020-02-26 16:44:55,2020-02-26 16:44:58,0.0
13381,128.0,128.0,海南省,2020-02-26 16:44:34,2020-02-26 16:44:44,0.0
13382,119.0,119.0,河南省,2020-02-26 16:44:28,2020-02-26 16:44:35,0.0
13383,119.0,119.0,辽宁省,2020-02-26 16:44:03,2020-02-26 16:44:15,0.0
13384,69.0,0.0,四川省,2020-02-26 16:42:57,,0.0
13385,151.0,151.0,上海,2020-02-26 16:42:53,2020-02-26 16:42:59,0.0
13386,45.0,45.0,河北省,2020-02-26 16:41:22,2020-02-26 16:41:28,0.0
13387,85.0,85.0,河北省,2020-02-26 16:41:05,2020-02-26 16:41:12,0.0
13388,144.0,144.0,山东省,2020-02-26 16:41:04,2020-02-26 16:41:09,0.0
13389,168.0,168.0,河北省,2020-02-26 16:39:15,2020-02-26 16:39:22,0.0
13390,45.0,45.0,广东省,2020-02-26 16:38:52,2020-02-26 16:38:58,0.0
13391,37.0,0.0,重庆,2020-02-26 16:38:40,,0.0
13392,53.0,53.0,北京,2020-02-26 16:37:40,2020-02-26 16:37:49,0.0
13393,247.0,0.0,山东省,2020-02-26 16:36:46,2020-02-26 16:36:51,247.0
13394,53.0,53.0,北京,2020-02-26 16:35:58,2020-02-26 16:36:09,0.0
13395,21.0,0.0,广西壮族自治区,2020-02-26 16:35:29,2020-02-26 16:35:37,21.0
13396,43.0,43.0,河南省,2020-02-26 16:35:29,2020-02-26 16:35:44,0.0
13397,168.0,168.0,辽宁省,2020-02-26 16:34:44,2020-02-26 16:35:12,0.0
13398,43.0,43.0,北京,2020-02-26 16:34:28,2020-02-26 16:34:42,0.0
13399,168.0,0.0,上海,2020-02-26 16:34:20,2020-02-26 16:34:24,168.0
13400,37.0,0.0,辽宁省,2020-02-26 16:34:09,,0.0
13401,69.0,69.0,辽宁省,2020-02-26 16:33:34,2020-02-26 16:33:42,0.0
13402,160.0,0.0,河北省,2020-02-26 16:32:12,2020-02-26 16:32:20,160.0
13403,119.0,0.0,黑龙江省,2020-02-26 16:31:09,2020-02-26 16:31:16,119.0
13404,200.0,200.0,浙江省,2020-02-26 16:30:43,2020-02-26 16:30:47,0.0
13405,264.0,264.0,四川省,2020-02-26 16:29:06,2020-02-26 16:29:12,0.0
13406,37.0,0.0,北京,2020-02-26 16:28:33,2020-02-26 16:28:39,37.0
13407,82.0,0.0,江苏省,2020-02-26 16:28:11,2020-02-26 16:28:15,82.0
13408,37.0,37.0,辽宁省,2020-02-26 16:28:07,2020-02-26 16:28:15,0.0
13409,37.0,5.0,山东省,2020-02-26 16:27:48,2020-02-26 19:41:05,32.0
13410,215.0,215.0,重庆,2020-02-26 16:27:35,2020-02-26 16:29:21,0.0
13411,128.0,128.0,天津,2020-02-26 16:27:25,2020-02-26 16:27:29,0.0
13412,45.0,45.0,广东省,2020-02-26 16:26:53,2020-02-26 16:26:59,0.0
13413,128.0,128.0,天津,2020-02-26 16:25:51,2020-02-26 16:25:54,0.0
13414,128.0,128.0,上海,2020-02-26 16:25:18,2020-02-26 16:25:20,0.0
13415,119.0,0.0,北京,2020-02-26 16:25:02,2020-02-26 16:25:32,119.0
13416,168.0,0.0,四川省,2020-02-26 16:24:53,2020-02-26 16:25:09,168.0
13417,37.0,37.0,上海,2020-02-26 16:23:12,2020-02-26 16:23:16,0.0
13418,45.0,45.0,天津,2020-02-26 16:22:22,2020-02-26 16:32:46,0.0
13419,104.0,104.0,浙江省,2020-02-26 16:22:17,2020-02-26 16:22:21,0.0
13420,69.0,0.0,重庆,2020-02-26 16:22:15,2020-02-26 16:22:31,69.0
13421,69.0,69.0,河北省,2020-02-26 16:22:06,2020-02-26 16:57:37,0.0
13422,168.0,168.0,山东省,2020-02-26 16:21:49,2020-02-26 16:21:58,0.0
13423,503.0,0.0,山西省,2020-02-26 16:21:37,2020-02-26 16:21:48,503.0
13424,37.0,0.0,福建省,2020-02-26 16:21:27,,0.0
13425,37.0,37.0,江苏省,2020-02-26 16:21:26,2020-02-26 16:21:34,0.0
13426,69.0,0.0,浙江省,2020-02-26 16:20:24,2020-02-26 16:20:28,69.0
13427,112.0,112.0,山东省,2020-02-26 16:19:57,2020-02-26 16:20:04,0.0
13428,114.0,114.0,湖南省,2020-02-26 16:19:28,2020-02-26 16:19:41,0.0
13429,77.0,77.0,江苏省,2020-02-26 16:18:48,2020-02-26 16:18:55,0.0
13430,21.0,21.0,江苏省,2020-02-26 16:17:54,2020-02-26 16:18:08,0.0
13431,21.0,0.0,江苏省,2020-02-26 16:17:34,,0.0
13432,101.0,101.0,广西壮族自治区,2020-02-26 16:17:18,2020-02-26 16:17:23,0.0
13433,85.0,85.0,浙江省,2020-02-26 16:17:14,2020-02-26 16:17:27,0.0
13434,21.0,0.0,黑龙江省,2020-02-26 16:17:07,2020-02-26 16:17:51,21.0
13435,37.0,37.0,上海,2020-02-26 16:16:28,2020-02-26 16:16:34,0.0
13436,77.0,77.0,辽宁省,2020-02-26 16:15:48,2020-02-26 16:16:02,0.0
13437,69.0,69.0,广西壮族自治区,2020-02-26 16:15:45,2020-02-26 16:15:58,0.0
13438,136.0,0.0,上海,2020-02-26 16:15:43,2020-02-26 16:15:48,136.0
13439,101.0,0.0,四川省,2020-02-26 16:14:39,2020-02-26 16:15:05,101.0
13440,45.0,0.0,山东省,2020-02-26 16:13:55,2020-02-26 16:14:05,45.0
13441,45.0,45.0,广东省,2020-02-26 16:13:26,2020-02-26 16:13:52,0.0
13442,85.0,85.0,辽宁省,2020-02-26 16:12:43,2020-02-26 16:12:47,0.0
13443,128.0,0.0,河南省,2020-02-26 16:12:22,2020-02-26 16:12:30,128.0
13444,101.0,0.0,天津,2020-02-26 16:11:58,2020-02-26 16:12:02,101.0
13445,119.0,119.0,广东省,2020-02-26 16:11:48,2020-02-26 16:12:02,0.0
13446,34.0,34.0,黑龙江省,2020-02-26 16:11:47,2020-02-26 16:19:34,0.0
13447,37.0,37.0,安徽省,2020-02-26 16:11:13,2020-02-26 16:11:26,0.0
13448,114.0,114.0,湖南省,2020-02-26 16:10:43,2020-02-26 16:10:47,0.0
13449,104.0,104.0,河南省,2020-02-26 16:09:53,2020-02-26 16:09:57,0.0
13450,45.0,0.0,重庆,2020-02-26 16:09:37,,0.0
13451,45.0,45.0,辽宁省,2020-02-26 16:09:20,2020-02-26 16:09:24,0.0
13452,366.0,0.0,广西壮族自治区,2020-02-26 16:07:45,2020-02-26 16:07:54,366.0
13453,34.0,0.0,黑龙江省,2020-02-26 16:07:30,,0.0
13454,119.0,119.0,辽宁省,2020-02-26 16:07:09,2020-02-26 16:07:24,0.0
13455,160.0,160.0,河北省,2020-02-26 16:06:27,2020-02-26 16:45:44,0.0
13456,69.0,69.0,海南省,2020-02-26 16:06:25,2020-02-26 16:06:58,0.0
13457,168.0,0.0,江苏省,2020-02-26 16:06:03,,0.0
13458,238.0,238.0,四川省,2020-02-26 16:05:57,2020-02-26 16:06:35,0.0
13459,66.0,66.0,浙江省,2020-02-26 16:05:51,2020-02-26 16:05:58,0.0
13460,240.0,0.0,湖南省,2020-02-26 16:04:40,2020-02-26 16:04:44,240.0
13461,69.0,0.0,海南省,2020-02-26 16:04:34,,0.0
13462,85.0,85.0,广东省,2020-02-26 16:04:33,2020-02-26 16:04:44,0.0
13463,77.0,77.0,辽宁省,2020-02-26 16:03:43,2020-02-26 16:03:50,0.0
13464,37.0,37.0,辽宁省,2020-02-26 16:03:33,2020-02-26 16:03:43,0.0
13465,104.0,104.0,黑龙江省,2020-02-26 16:03:13,2020-02-26 16:03:59,0.0
13466,101.0,0.0,广东省,2020-02-26 16:02:38,,0.0
13467,192.0,0.0,河北省,2020-02-26 15:59:37,2020-02-26 15:59:52,192.0
13468,37.0,37.0,上海,2020-02-26 15:59:18,2020-02-26 15:59:26,0.0
13469,45.0,0.0,辽宁省,2020-02-26 15:58:25,,0.0
13470,69.0,69.0,河南省,2020-02-26 15:58:13,2020-02-26 15:58:21,0.0
13471,37.0,37.0,重庆,2020-02-26 15:57:41,2020-02-26 15:57:48,0.0
13472,168.0,0.0,上海,2020-02-26 15:56:52,2020-02-26 16:00:00,168.0
13473,45.0,45.0,上海,2020-02-26 15:56:11,2020-02-26 15:56:20,0.0
13474,101.0,101.0,上海,2020-02-26 15:56:00,2020-02-26 15:56:07,0.0
13475,37.0,37.0,四川省,2020-02-26 15:55:22,2020-02-26 15:55:31,0.0
13476,200.0,200.0,上海,2020-02-26 15:55:09,2020-02-26 15:55:16,0.0
13477,85.0,0.0,重庆,2020-02-26 15:55:07,2020-02-26 15:55:19,85.0
13478,75.0,75.0,重庆,2020-02-26 15:54:46,2020-02-26 15:54:49,0.0
13479,45.0,0.0,辽宁省,2020-02-26 15:54:44,,0.0
13480,168.0,168.0,黑龙江省,2020-02-26 15:54:24,2020-02-26 15:54:29,0.0
13481,77.0,77.0,吉林省,2020-02-26 15:54:03,2020-02-26 15:54:09,0.0
13482,69.0,69.0,贵州省,2020-02-26 15:53:41,2020-02-26 15:53:48,0.0
13483,61.0,61.0,山东省,2020-02-26 15:52:51,2020-02-26 15:53:02,0.0
13484,144.0,0.0,山东省,2020-02-26 15:52:40,,0.0
13485,119.0,119.0,北京,2020-02-26 15:52:13,2020-02-26 15:52:20,0.0
13486,69.0,0.0,河南省,2020-02-26 15:52:09,2020-02-26 15:52:20,69.0
13487,37.0,37.0,浙江省,2020-02-26 15:52:05,2020-02-26 15:53:10,0.0
13488,119.0,119.0,上海,2020-02-26 15:50:42,2020-02-26 16:21:41,0.0
13489,104.0,104.0,浙江省,2020-02-26 15:50:06,2020-02-26 15:50:10,0.0
13490,119.0,119.0,河北省,2020-02-26 15:50:02,2020-02-26 15:50:14,0.0
13491,256.0,256.0,河南省,2020-02-26 15:49:02,2020-02-26 15:49:08,0.0
13492,37.0,0.0,四川省,2020-02-26 15:48:52,,0.0
13493,119.0,0.0,河北省,2020-02-26 15:48:49,,0.0
13494,69.0,69.0,河南省,2020-02-26 15:48:39,2020-02-26 15:48:47,0.0
13495,37.0,37.0,吉林省,2020-02-26 15:48:35,2020-02-26 15:48:49,0.0
13496,208.0,0.0,黑龙江省,2020-02-26 15:48:14,2020-02-26 15:48:21,208.0
13497,101.0,101.0,北京,2020-02-26 15:48:08,2020-02-26 15:50:08,0.0
13498,21.0,21.0,山东省,2020-02-26 15:48:00,2020-02-26 15:48:09,0.0
13499,119.0,0.0,陕西省,2020-02-26 15:47:33,2020-02-26 15:47:37,119.0
13500,37.0,37.0,江苏省,2020-02-26 15:46:48,2020-02-26 15:47:00,0.0
13501,151.0,0.0,陕西省,2020-02-26 15:46:42,2020-02-26 15:46:46,151.0
13502,119.0,0.0,辽宁省,2020-02-26 15:46:10,2020-02-26 15:46:17,119.0
13503,69.0,69.0,山东省,2020-02-26 15:44:57,2020-02-26 15:45:04,0.0
13504,37.0,0.0,云南省,2020-02-26 15:44:26,2020-02-26 15:44:30,37.0
13505,21.0,21.0,云南省,2020-02-26 15:44:14,2020-02-26 15:44:24,0.0
13506,37.0,37.0,上海,2020-02-26 15:44:13,2020-02-26 15:44:22,0.0
13507,45.0,45.0,辽宁省,2020-02-26 15:44:07,2020-02-26 15:44:30,0.0
13508,37.0,0.0,北京,2020-02-26 15:43:49,2020-02-26 15:43:56,37.0
13509,168.0,168.0,广东省,2020-02-26 15:42:31,2020-02-26 15:42:50,0.0
13510,151.0,0.0,四川省,2020-02-26 15:41:52,2020-02-26 15:42:18,151.0
13511,69.0,69.0,江苏省,2020-02-26 15:41:49,2020-02-26 15:42:09,0.0
13512,16065.0,16065.0,内蒙古自治区,2020-02-26 15:41:27,2020-02-26 15:42:24,0.0
13513,128.0,128.0,陕西省,2020-02-26 15:40:56,2020-02-26 15:41:10,0.0
13514,168.0,0.0,河南省,2020-02-26 15:40:25,2020-02-26 15:40:35,168.0
13515,69.0,69.0,北京,2020-02-26 15:40:18,2020-02-26 15:40:29,0.0
13516,128.0,128.0,浙江省,2020-02-26 15:39:30,2020-02-26 15:39:40,0.0
13517,119.0,0.0,河北省,2020-02-26 15:39:02,2020-02-26 15:39:30,119.0
13518,53.0,53.0,辽宁省,2020-02-26 15:38:46,2020-02-26 15:38:49,0.0
13519,45.0,45.0,贵州省,2020-02-26 15:38:38,2020-02-26 15:38:44,0.0
13520,37.0,37.0,江苏省,2020-02-26 15:38:34,2020-02-26 15:38:41,0.0
13521,101.0,101.0,山东省,2020-02-26 15:38:28,2020-02-26 15:38:33,0.0
13522,119.0,0.0,贵州省,2020-02-26 15:38:21,2020-02-26 15:38:28,119.0
13523,128.0,128.0,天津,2020-02-26 15:38:18,2020-02-26 15:38:44,0.0
13524,43.0,43.0,广西壮族自治区,2020-02-26 15:36:58,2020-02-26 15:37:03,0.0
13525,119.0,119.0,上海,2020-02-26 15:36:53,2020-02-26 15:37:19,0.0
13526,53.0,53.0,云南省,2020-02-26 15:36:26,2020-02-26 15:36:34,0.0
13527,128.0,128.0,广东省,2020-02-26 15:36:09,2020-02-26 15:36:15,0.0
13528,37.0,0.0,北京,2020-02-26 15:36:07,2020-02-26 15:36:13,37.0
13529,37.0,0.0,云南省,2020-02-26 15:35:32,2020-02-26 15:35:38,37.0
13530,21.0,21.0,江苏省,2020-02-26 15:35:26,2020-02-26 15:35:34,0.0
13531,37.0,37.0,河北省,2020-02-26 15:34:38,2020-02-26 15:34:47,0.0
13532,42.0,42.0,山东省,2020-02-26 15:34:29,2020-02-26 15:34:35,0.0
13533,119.0,119.0,重庆,2020-02-26 15:34:18,2020-02-26 15:34:24,0.0
13534,860.0,848.0,北京,2020-02-26 15:33:54,2020-02-26 15:34:19,12.0
13535,37.0,0.0,河北省,2020-02-26 15:33:28,,0.0
13536,53.0,0.0,四川省,2020-02-26 15:33:27,2020-02-26 15:33:32,53.0
13537,128.0,128.0,贵州省,2020-02-26 15:33:16,2020-02-26 15:33:23,0.0
13538,45.0,45.0,上海,2020-02-26 15:33:14,2020-02-26 15:33:22,0.0
13539,37.0,0.0,四川省,2020-02-26 15:32:56,,0.0
13540,37.0,37.0,四川省,2020-02-26 15:32:49,2020-02-26 15:33:04,0.0
13541,69.0,69.0,重庆,2020-02-26 15:32:35,2020-02-26 15:33:16,0.0
13542,61.0,0.0,湖南省,2020-02-26 15:31:55,,0.0
13543,37.0,0.0,河北省,2020-02-26 15:31:26,,0.0
13544,53.0,53.0,云南省,2020-02-26 15:30:53,2020-02-26 15:31:18,0.0
13545,21.0,21.0,湖南省,2020-02-26 15:30:03,2020-02-26 15:30:17,0.0
13546,104.0,0.0,河南省,2020-02-26 15:29:53,2020-02-26 15:29:58,104.0
13547,119.0,0.0,四川省,2020-02-26 15:29:46,2020-02-26 15:29:50,119.0
13548,168.0,168.0,河南省,2020-02-26 15:29:46,2020-02-26 15:29:54,0.0
13549,45.0,45.0,上海,2020-02-26 15:29:36,2020-02-26 15:29:46,0.0
13550,119.0,119.0,辽宁省,2020-02-26 15:29:34,2020-02-26 15:29:50,0.0
13551,37.0,0.0,河南省,2020-02-26 15:28:54,,0.0
13552,45.0,45.0,重庆,2020-02-26 15:28:28,2020-02-26 15:28:35,0.0
13553,109.9,109.9,天津,2020-02-26 15:28:16,2020-02-26 15:49:03,0.0
13554,43.0,43.0,广东省,2020-02-26 15:27:15,2020-02-26 15:27:23,0.0
13555,34.0,34.0,河北省,2020-02-26 15:27:07,2020-02-26 15:27:21,0.0
13556,168.0,0.0,安徽省,2020-02-26 15:26:37,2020-02-26 15:26:41,168.0
13557,85.0,0.0,重庆,2020-02-26 15:26:31,2020-02-26 15:26:41,85.0
13558,112.0,112.0,山西省,2020-02-26 15:25:48,2020-02-26 15:25:53,0.0
13559,37.0,0.0,河南省,2020-02-26 15:25:46,,0.0
13560,119.0,119.0,上海,2020-02-26 15:25:39,2020-02-26 15:25:44,0.0
13561,101.0,101.0,天津,2020-02-26 15:25:24,2020-02-26 15:25:36,0.0
13562,128.0,128.0,浙江省,2020-02-26 15:24:46,2020-02-26 15:25:43,0.0
13563,37.0,37.0,贵州省,2020-02-26 15:22:55,2020-02-26 15:23:01,0.0
13564,37.0,0.0,黑龙江省,2020-02-26 15:22:53,2020-02-26 15:23:02,37.0
13565,45.0,45.0,云南省,2020-02-26 15:22:43,2020-02-26 15:24:47,0.0
13566,37.0,0.0,陕西省,2020-02-26 15:21:53,2020-02-26 15:21:57,37.0
13567,45.0,0.0,云南省,2020-02-26 15:21:20,,0.0
13568,102.0,102.0,河北省,2020-02-26 15:20:58,2020-02-26 15:21:11,0.0
13569,93.0,93.0,北京,2020-02-26 15:20:34,2020-02-26 15:20:39,0.0
13570,53.0,53.0,福建省,2020-02-26 15:19:50,2020-02-26 15:20:07,0.0
13571,119.0,0.0,辽宁省,2020-02-26 15:19:41,2020-02-26 15:19:58,119.0
13572,69.0,0.0,重庆,2020-02-26 15:19:36,2020-02-26 15:19:43,69.0
13573,75.0,75.0,山东省,2020-02-26 15:19:34,2020-02-26 15:19:49,0.0
13574,69.0,69.0,江苏省,2020-02-26 15:18:57,2020-02-26 15:19:10,0.0
13575,37.0,37.0,浙江省,2020-02-26 15:18:39,2020-02-26 15:18:45,0.0
13576,85.0,85.0,海南省,2020-02-26 15:18:12,2020-02-26 15:18:21,0.0
13577,21.0,0.0,云南省,2020-02-26 15:17:50,,0.0
13578,183.0,183.0,广西壮族自治区,2020-02-26 15:17:25,2020-02-26 15:17:31,0.0
13579,21.0,21.0,河南省,2020-02-26 15:16:10,2020-02-26 15:20:08,0.0
13580,168.0,0.0,山西省,2020-02-26 15:15:11,2020-02-26 15:15:21,168.0
13581,37.0,37.0,江苏省,2020-02-26 15:15:02,2020-02-26 15:15:16,0.0
13582,104.0,104.0,浙江省,2020-02-26 15:14:25,2020-02-26 15:14:39,0.0
13583,37.0,0.0,河北省,2020-02-26 15:13:28,,0.0
13584,21.0,0.0,云南省,2020-02-26 15:13:28,,0.0
13585,21.0,21.0,四川省,2020-02-26 15:13:18,2020-02-26 15:13:26,0.0
13586,69.0,69.0,江苏省,2020-02-26 15:12:14,2020-02-26 15:12:19,0.0
13587,45.0,45.0,北京,2020-02-26 15:12:12,2020-02-26 15:12:21,0.0
13588,45.0,45.0,湖南省,2020-02-26 15:12:02,2020-02-26 15:13:55,0.0
13589,238.0,238.0,广东省,2020-02-26 15:11:48,2020-02-26 15:12:00,0.0
13590,37.0,37.0,河北省,2020-02-26 15:11:41,2020-02-26 15:13:56,0.0
13591,37.0,0.0,湖北省,2020-02-26 15:11:37,2020-02-26 15:26:17,37.0
13592,21.0,21.0,山东省,2020-02-26 15:11:23,2020-02-26 15:11:28,0.0
13593,37.0,0.0,四川省,2020-02-26 15:10:38,2020-02-26 15:10:45,37.0
13594,85.0,0.0,安徽省,2020-02-26 15:10:35,2020-02-26 15:10:44,85.0
13595,37.0,37.0,河北省,2020-02-26 15:09:42,2020-02-26 15:09:52,0.0
13596,37.0,0.0,河北省,2020-02-26 15:09:17,,0.0
13597,101.0,101.0,广东省,2020-02-26 15:09:17,2020-02-26 15:09:24,0.0
13598,37.0,0.0,湖南省,2020-02-26 15:09:03,,0.0
13599,69.0,69.0,湖南省,2020-02-26 15:08:45,2020-02-26 15:08:48,0.0
13600,208.0,208.0,浙江省,2020-02-26 15:08:38,2020-02-26 15:08:45,0.0
13601,37.0,0.0,湖南省,2020-02-26 15:08:20,,0.0
13602,37.0,0.0,北京,2020-02-26 15:07:42,2020-02-26 15:07:58,37.0
13603,37.0,37.0,浙江省,2020-02-26 15:07:42,2020-02-26 15:07:49,0.0
13604,101.0,101.0,浙江省,2020-02-26 15:07:06,2020-02-26 15:07:12,0.0
13605,240.0,96.0,河北省,2020-02-26 15:06:50,2020-02-26 15:07:32,144.0
13606,168.0,0.0,四川省,2020-02-26 15:06:49,2020-02-26 15:06:58,168.0
13607,119.0,119.0,河南省,2020-02-26 15:06:39,2020-02-26 15:06:43,0.0
13608,240.0,0.0,北京,2020-02-26 15:06:03,,0.0
13609,53.0,0.0,安徽省,2020-02-26 15:05:03,2020-02-26 15:05:26,53.0
13610,128.0,0.0,山东省,2020-02-26 15:04:48,2020-02-26 15:20:25,128.0
13611,45.0,45.0,山东省,2020-02-26 15:04:26,2020-02-26 15:04:35,0.0
13612,21.0,21.0,广东省,2020-02-26 15:04:22,2020-02-26 15:04:33,0.0
13613,45.0,45.0,辽宁省,2020-02-26 15:03:58,2020-02-26 15:04:45,0.0
13614,81.0,81.0,上海,2020-02-26 15:03:56,2020-02-26 15:04:02,0.0
13615,21.0,21.0,山东省,2020-02-26 15:03:48,2020-02-26 15:03:53,0.0
13616,85.0,85.0,浙江省,2020-02-26 15:03:31,2020-02-26 15:03:48,0.0
13617,77.0,77.0,山东省,2020-02-26 15:02:17,2020-02-26 15:02:24,0.0
13618,53.0,53.0,黑龙江省,2020-02-26 15:01:53,2020-02-26 15:02:37,0.0
13619,69.0,69.0,湖南省,2020-02-26 15:01:41,2020-02-26 15:01:51,0.0
13620,119.0,119.0,江苏省,2020-02-26 15:01:27,2020-02-26 15:01:31,0.0
13621,69.0,69.0,河北省,2020-02-26 15:00:55,2020-02-26 15:01:46,0.0
13622,69.0,69.0,四川省,2020-02-26 15:00:33,2020-02-26 15:00:39,0.0
13623,43.0,0.0,四川省,2020-02-26 15:00:29,2020-02-26 15:00:43,43.0
13624,119.0,119.0,上海,2020-02-26 14:59:54,2020-02-26 15:00:02,0.0
13625,69.0,69.0,上海,2020-02-26 14:59:33,2020-02-26 14:59:38,0.0
13626,53.0,53.0,山东省,2020-02-26 14:59:33,2020-02-26 14:59:39,0.0
13627,21.0,0.0,江西省,2020-02-26 14:59:25,,0.0
13628,128.0,128.0,河南省,2020-02-26 14:59:24,2020-02-26 15:00:02,0.0
13629,104.0,0.0,天津,2020-02-26 14:59:23,2020-02-26 14:59:39,104.0
13630,116.0,116.0,浙江省,2020-02-26 14:58:58,2020-02-26 15:00:07,0.0
13631,224.0,224.0,辽宁省,2020-02-26 14:58:36,2020-02-26 14:58:41,0.0
13632,128.0,128.0,广东省,2020-02-26 14:57:04,2020-02-26 14:57:09,0.0
13633,21.0,0.0,云南省,2020-02-26 14:56:52,,0.0
13634,53.0,53.0,重庆,2020-02-26 14:55:36,2020-02-26 14:55:41,0.0
13635,336.0,336.0,浙江省,2020-02-26 14:55:29,2020-02-26 14:55:41,0.0
13636,43.0,43.0,浙江省,2020-02-26 14:55:05,2020-02-26 14:55:14,0.0
13637,104.0,0.0,湖北省,2020-02-26 14:54:50,2020-02-26 14:54:58,104.0
13638,69.0,69.0,北京,2020-02-26 14:54:36,2020-02-26 14:54:49,0.0
13639,53.0,0.0,山东省,2020-02-26 14:54:15,,0.0
13640,151.0,0.0,云南省,2020-02-26 14:54:09,2020-02-26 14:54:13,151.0
13641,37.0,37.0,上海,2020-02-26 14:53:51,2020-02-26 14:53:55,0.0
13642,34.9,34.9,湖南省,2020-02-26 14:53:02,2020-02-26 14:53:11,0.0
13643,69.0,0.0,河北省,2020-02-26 14:52:49,,0.0
13644,85.0,85.0,上海,2020-02-26 14:51:09,2020-02-26 14:51:13,0.0
13645,576.0,576.0,山东省,2020-02-26 14:51:01,2020-02-26 14:51:17,0.0
13646,224.0,224.0,四川省,2020-02-26 14:50:41,2020-02-26 14:50:50,0.0
13647,53.0,53.0,浙江省,2020-02-26 14:50:09,2020-02-26 14:52:43,0.0
13648,128.0,128.0,上海,2020-02-26 14:50:07,2020-02-26 14:50:28,0.0
13649,45.0,45.0,广东省,2020-02-26 14:49:07,2020-02-26 14:49:14,0.0
13650,168.0,168.0,安徽省,2020-02-26 14:48:52,2020-02-26 14:49:01,0.0
13651,37.0,37.0,河北省,2020-02-26 14:48:41,2020-02-26 14:57:45,0.0
13652,101.0,0.0,山东省,2020-02-26 14:47:47,2020-02-26 14:48:03,101.0
13653,85.0,0.0,贵州省,2020-02-26 14:47:15,2020-02-26 14:47:22,85.0
13654,81.0,81.0,广东省,2020-02-26 14:47:04,2020-02-26 14:47:30,0.0
13655,53.0,0.0,上海,2020-02-26 14:46:32,,0.0
13656,45.0,45.0,天津,2020-02-26 14:46:04,2020-02-26 14:46:12,0.0
